ID	popLabel	validGT	missGTAdj	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20
Italian:WTCCCT475352	Italian	168562	1.0002	-33523.364	-3762.525	2712.244	-1777.1	7315.799	3827.263	7333.526	4744.697	4266.033	-811.278	-9152.718	4136.023	235.115	-4926.794	1772.802	206.65	-1904.1	6376.597	-4465.389	530.198
Italian:WTCCCT475353	Italian	168577	1.0001	-28771.46	-6097.063	281.122	-2253.677	6017.568	2419.979	4432.359	3492.235	454.395	759.913	1981.977	-592.653	-1392.858	-800.685	58.351	-1708.165	-1669.947	2751.724	1803.064	512.939
Italian:WTCCCT475354	Italian	168588	1.0001	-21953.715	-500.726	-1452.54	-4047.964	2346.87	1219.457	3593.741	-2557.337	673.056	-202.437	2863.17	1872.776	3328.55	-2004.702	-1398.496	-3030.927	-4936.749	2373.361	2072.53	127.398
Italian:WTCCCT475360	Italian	168467	1.0008	-29346.771	-2576.32	2136.716	-2607.369	5031.859	2265.793	4513.405	1349.978	2844.178	1519.058	29.046	2439.931	1907.569	-2455.085	4244.727	731.032	2565.621	-7628.416	-2040.904	-3662.199
Italian:WTCCCT475363	Italian	168541	1.0003	-33340.353	-5150.904	275.035	-3458.437	7436.331	1675.39	4709.779	556.666	-632.706	479.065	-1525.363	4101.819	-3701.776	3907.085	-7.375	-3057.243	644.18	-3462.245	-3146.975	-4891.679
Italian:WTCCCT475365	Italian	168242	1.0021	-30856.108	-1906.192	-1663.39	-3529.92	2071.296	2823.263	3946.226	2468.312	917.199	1710.245	-529.062	2600.195	3750.296	-3496.676	-488.679	800.406	321.305	805.776	-3043.836	-4833.009
Italian:WTCCCT475370	Italian	168559	1.0002	-20622.58	874.106	-364.014	-2932.47	2347.818	-615.442	3951.745	-2080.715	-982.615	-943.323	984.475	-7278.665	1266.884	-2935.991	1793.871	-1457.992	-165.436	-1419.446	3137.942	8055.968
Italian:WTCCCT475377	Italian	168528	1.0004	-28564.234	-3983.688	684.796	-5012.879	4045.576	133.687	2629.018	-283.884	3394.934	-1112.372	3034.461	-1861.811	-257.38	3038.679	-1130.26	-1302.869	-108.773	828.896	-708.264	935.065
Italian:WTCCCT475383	Italian	168571	1.0002	-20010.431	-789.193	-1192.963	-2618.336	4829.299	1417.731	4090.775	2372.452	-2134.209	761.91	-1285.769	690.647	2299.921	-2614.807	-700.105	1041.258	2096.18	-1956.02	-940.256	222.549
Italian:WTCCCT475388	Italian	168590	1.0001	-20190.284	2125.035	647.049	-6686.175	5910.424	670.145	2729.227	1854.64	-3070.795	-931.625	-281.354	-1172.155	-2168.044	-2675.004	879.039	2989.517	2690.305	97.696	4661.505	-2279.349
Italian:WTCCCT475391	Italian	168578	1.0001	-27430.519	-3019.81	-826.91	-5187.231	5421.535	2432.234	7815.15	627.851	-1031.242	-1801.286	1832.483	2501.055	-1678.466	-1681.957	781.077	-1762.812	3113.818	4475.629	-4441.675	3441.575
Italian:WTCCCT475395	Italian	168591	1	-28412.8	-2339.206	45.591	-2553.431	3458.641	2872.014	4560.77	5426.248	-128.807	-2038.734	-5168.181	1663.169	1437.049	-3629.178	4724.45	2235.859	-863.1	2433.838	-4803.822	-2060.841
Italian:WTCCCT475397	Italian	168585	1.0001	-27347.092	-3934.584	-1091.339	-3010.103	6243.736	-270.578	7380.486	325.792	4566.048	-118.631	-2473.355	1349.538	1059.246	-3821.341	-5598.86	2693.608	-1012.626	1156.199	-2968.969	-1045.928
Italian:WTCCCT475399	Italian	167826	1.0046	-32015.389	-2940.035	903.014	-4711.857	7225.909	2135.822	3066.68	3081.644	2025.301	1435.782	-5396.202	-1018.265	-474.363	4203.418	2610.859	-4219.557	1864.657	15.006	2044.28	6387.741
Italian:WTCCCT475400	Italian	168448	1.0009	-14643.07	655.271	-2324.518	-5686.753	3197.661	412.347	3700.803	-3275.065	-7392.467	2272.518	1648.626	-2816.461	594.783	387.132	1160.917	-2507.39	-7982.038	1155.394	1343.581	-5027.541
Italian:WTCCCT475403	Italian	168569	1.0002	-20525.637	-513.32	-1317.971	-2455.626	3438.322	-1559.588	3181.876	-680.234	-1436.316	-930.53	-4221.574	-1600.626	-390.022	960.068	1406.608	2448.841	1952.576	4197.362	765.593	1966.645
Italian:WTCCCT475407	Italian	168591	1	-28774.158	-2297.617	228.909	-4371.53	4873.493	3030.789	3928.935	1690.9	462.221	-2487.238	-1280.656	236.599	-3009.856	-4159.182	3507.813	-920.106	2620.194	1606.533	884.152	-466.923
Italian:WTCCCT475411	Italian	168579	1.0001	-33369.517	-4439.155	327.51	-5374.418	5065.973	2824.675	5556.692	2442.337	-2274.497	-832.494	-972.996	-2457.734	2683.012	2479.617	1581.234	-4878.659	-1358.881	647.014	2808.128	-113.225
Italian:WTCCCT475419	Italian	168594	1	-23040.243	986.709	1369.06	-4596.368	2549.306	2582.655	4378.66	-1658.573	-3848.359	-3623.246	936.121	1286.138	229.226	-3718.334	-83.518	107.824	-784.613	-4224.684	-1374.515	-1436.509
Italian:WTCCCT475420	Italian	168592	1	-28964.352	-2190.476	1503.41	-3463.363	2714.775	918.13	2990.442	-1282.917	1590.355	-1341.517	-3061.93	-2917.549	-1637.671	-803.128	8243.491	-1680.349	276.048	-259.792	963.141	2693.326
Italian:WTCCCT475421	Italian	168580	1.0001	-21477.769	1339.275	-2273.197	-6524.544	5222.658	1368.801	2846.615	-520.298	-3737.306	-2925.372	945.836	280.288	5931.693	-5471.501	2069.809	-840.945	810.732	-3564.258	6808.38	-3399.383
Italian:WTCCCT475422	Italian	168536	1.0004	-26244.193	-3580.655	1969.94	-3118.798	5668.167	3754.128	4639.028	2154.688	-11.218	684.273	220.541	405.822	-1727.069	-2328.987	-3003.898	1134.508	-328.797	-2403.149	1366.614	-1931.227
Italian:WTCCCT475423	Italian	168575	1.0001	-20480.689	4556.452	-185.338	-7836.494	2174.078	1014.458	4942.039	-1792.893	-5054.748	-1696.527	-1049.046	510.441	884.705	-2404.297	145.436	-3395.508	-3164.632	4367.633	1853.072	1196.15
Italian:WTCCCT475425	Italian	168509	1.0005	-30658.121	-1554.128	2929.269	-2822.953	5120.46	1703.51	4282.969	2709.874	2960.186	-646.263	-302.023	240.337	937.278	258.68	1833.441	-2915.589	2392.632	-259.038	-2495.92	686.937
Italian:WTCCCT475426	Italian	168533	1.0004	-32902.096	-1296.657	-315.949	-5779.993	5997.857	3753.816	2681.254	52.52	4933.982	2126.645	-4221.014	492.282	2866.368	1164.04	5586.642	-7219.462	-3520.965	2387.809	-3456.513	-284.344
Italian:WTCCCT475431	Italian	168511	1.0005	-24108.111	-438.006	1344.486	-2065.754	2742.778	-2701.269	4270.405	-850.435	-1153.761	-514.079	-981.99	-1409.217	-305.014	-4866.51	3994.296	2331.657	-1307.467	-2557.567	-1453.554	-3579.406
Italian:WTCCCT475432	Italian	168266	1.002	-14084.714	6182.617	-2972.236	-7645.847	-100.987	131.969	-946.847	-281.357	-3388.21	1214.938	1248.822	-2675.386	-2590.605	-969.591	1287.415	-1264.368	3530.524	-2213.169	-1201.682	-387.88
Italian:WTCCCT475436	Italian	168573	1.0002	-13996.687	1006.732	-4912.386	-4705.09	3641.71	621.939	1833.923	2287.311	-3673.625	2066.367	-1324.515	-1414.779	-1296.074	-6237.049	-1014.008	2814.618	1932.706	-4000.663	5706.705	5858.188
Italian:WTCCCT475441	Italian	168590	1.0001	-17877.932	4587.912	-2895.341	-8374.279	927.657	1222.016	1012.668	252.157	-3604.501	-571.27	500.712	-913.95	3111.492	-3389.403	-1689.755	-1234.376	257.766	1020.548	57.881	93.262
Italian:WTCCCT475445	Italian	168588	1.0001	-15098.821	2565.566	-703.644	-6966.306	1676.784	-903.417	824.474	-143.13	-3236.492	-921.05	2120.757	-203.127	-539.465	1362.642	912.911	-6446.66	2376.073	1354.426	2122.144	-6013.923
Italian:WTCCCT475446	Italian	168589	1.0001	-22254.395	-328.397	-703.482	-4016.496	4156.472	2144.779	-1081.826	-1178.198	-3117.436	1740.553	3252.702	-1418.022	6518.243	-4100.943	-2281.423	-103.857	-1529.413	2336.342	-813.782	-1973.201
Italian:WTCCCT475447	Italian	168566	1.0002	-31423.77	-2735.627	-351.798	-5415.829	6735.3	2470.537	3726.232	2001.269	-271.134	-907.101	1028.045	-1642.001	2569.383	-42.74	1345.247	363.425	-3352.181	3973.43	1371.444	-3972.118
Italian:WTCCCT475450	Italian	168505	1.0006	-22602.193	-154.92	-579.58	-2051.57	4283.638	-2845.002	6949.36	-1553.166	-3102.191	-145.368	4151.504	-1162.377	4628.146	-5077.899	3335.847	31.315	1904.133	1991.731	-3086.674	5150.668
Italian:WTCCCT475451	Italian	168539	1.0004	-23902.88	-1959.138	943.65	-3321.043	3743.24	1652.885	2872.382	5474.586	817.705	-2732.121	758.915	272.047	-1661.081	1503.968	1137.351	-8564.64	804.799	709.515	-2790.21	2619.947
Italian:WTCCCT475452	Italian	168578	1.0001	-18528.232	2509.294	-2378.759	-5419.568	2504.869	891.949	2842.936	-2002.113	-3266.607	-3449.049	2570.672	-57.557	-1316.431	-2462.113	2503.141	-1452.198	1028.126	-511.663	3544.404	-1077.059
Italian:WTCCCT475454	Italian	168589	1.0001	-22240.965	-218.517	-538.599	-3935.85	3394.913	1047.318	622.651	2.572	-3544.905	-2102.694	2384.577	111.717	-3583.366	-2898.661	150.765	-648.421	-682.798	1004.442	-3970.031	-1090.274
Italian:WTCCCT475456	Italian	168584	1.0001	-29128.216	185.562	-331.214	-3107.348	4348.056	2573.154	4446.984	1205.657	-871.706	1282.601	3586.471	1010.345	62.266	-5687.409	2343.927	-1976.579	-3676.482	1814.874	3710.03	1444.969
Italian:WTCCCT475457	Italian	165302	1.0199	-27533.876	-980.771	860.336	-3749.921	5998.445	1523.744	8775.639	1397.94	-1480.712	-1546.122	-580.146	-4863.454	-3733.756	202.905	-4295.258	-5962.64	3442.922	-3038.156	3902.757	-1146.152
Italian:WTCCCT475458	Italian	168588	1.0001	-25458.132	-1274.342	2234.887	-3015.676	1402.497	3274.229	3401.276	1131.646	-422.012	-901.035	4313.706	-1800.358	655.691	-4796.984	-3275.085	-1675.114	2444.867	3460.388	-864.713	-6713.352
Italian:WTCCCT475459	Italian	168457	1.0008	-17390.544	2081.339	102.685	-6261.463	1755.413	-39.474	1480.138	3074.603	-5402.688	-2279.979	3946.114	56.138	777.767	-3845.243	-4257.875	2330.111	-5343.669	-110.302	3145.649	-2685.555
Italian:WTCCCT475460	Italian	168576	1.0001	-26513.744	-3968.677	1140.851	-3422.297	5456.708	2857.449	4872.232	1059.64	1659.182	-3027.912	1319.061	-3230.264	1412.436	-1135.895	231.25	849.926	5908.531	-670.348	4972.043	-3401.841
Italian:WTCCCT475461	Italian	168545	1.0003	-14821.49	3289.753	-1502.441	-4900.236	1076.212	-1412.804	3085.755	-1774.621	-821.109	-1911.56	-887.468	2447.779	748.884	-1837.685	-3193.132	1961.156	-4215.974	-1510.171	600.47	1020.892
Italian:WTCCCT475462	Italian	168582	1.0001	-21445.789	2292.042	1978.842	-5423.641	3965.078	699.869	2227.037	-199.681	-349.759	1726.796	-2866.019	-297.893	5782.891	-1982.239	-3403.999	1886.273	-2368.02	-1776.859	-1639.818	2129.822
Italian:WTCCCT475463	Italian	168557	1.0002	-27314.073	-1561.573	-1773.487	-3765.441	4862.697	4599.201	3762.105	-1293.739	-649.779	1810.436	1853.78	-4218.103	-1605.616	32.537	-717.058	-2473.618	661.409	3184.289	1774.111	7516.157
Italian:WTCCCT475464	Italian	168592	1	-22684.834	3652.588	778.778	-4904.122	3951.433	-661.395	792.873	-6415.847	-2894.374	495.675	-3953.915	-1260.47	-2645.612	2296.268	-413.495	-1328.894	-4165.457	3077.985	368.68	4655.157
Italian:WTCCCT475470	Italian	168592	1	-18060.435	772.356	-1475.107	-5447.385	2745.505	645.55	-214.116	706.26	-1680.132	1954.485	1161.472	-1860.508	2507.574	56.832	675.306	-1906.944	-3931.744	910.165	3016.816	1528.108
Italian:WTCCCT475472	Italian	168388	1.0013	-14161.63	405.565	-932.592	-5147.119	2403.995	1225.306	3179.973	-3354.291	-3690.487	386.509	4095.195	-3532.354	429.476	3610.637	-2397.928	-1369.917	-135.231	5084.537	1807.636	-4433.237
Italian:WTCCCT475474	Italian	167620	1.0058	-24906.439	-1489.833	-40.02	-4429.013	2848.72	2391.109	5063.12	791.01	-1558.266	1227.893	-2660.733	-2224.269	-205.843	-1624.096	-2562.959	866.029	-3369.497	5122.691	1882.625	-1296.369
Italian:WTCCCT475476	Italian	168585	1.0001	-28669.399	-2093.157	-713.029	-5974.892	3197.06	701.002	6190.598	1221.273	3045.855	-2687.425	980.632	905.766	275.613	-2746.158	536.906	-4839.859	1229.704	3537.006	-667.373	259.521
Italian:WTCCCT475478	Italian	168589	1.0001	-17963.673	2297.448	-3100.362	-6158.015	3620.4	-1496.411	2470.762	1684.035	-2397.149	-1859.235	-3400.112	-3113.164	3631.579	-1679.793	873.088	2179.042	84.166	-1161.51	2659.053	2163.451
Italian:WTCCCT475482	Italian	168476	1.0007	-20072.689	1133.718	-2165.39	-7582.301	4289.799	2962.947	3630.438	-2128.986	-6318.753	-2926.632	-960.628	3479.906	4568.136	-3419.856	2988.361	-4611.914	5259.313	2902.801	-7780.932	3201.284
Italian:WTCCCT475486	Italian	167981	1.0037	-14367.084	3936.274	-402.435	-5429.624	2299.284	-1398.479	-2338.55	-846.409	-577.226	-2277.551	-173.823	-1304.879	1939	-816.821	599.809	1382.572	-2155.139	1578.795	2444.053	5142.084
Italian:WTCCCT475491	Italian	168585	1.0001	-26699.322	6892.595	-5101.945	-14001.259	6348.8	2509.893	1182.543	307.098	-13142.202	678.982	-3704.601	-4426.401	-1319.79	4916.709	1983.299	1861.907	-4906.506	-3317.836	-3812.639	-1310.802
Italian:WTCCCT475492	Italian	167241	1.0081	-18464.423	1282.571	-2344.195	-5998.217	2979.04	-710.482	1954.196	425.243	-3957.493	1725.873	359.35	-6530.388	791.933	-1886.688	-1260.12	-1127.681	750.188	665.738	1776.609	-2098.706
Italian:WTCCCT475499	Italian	168584	1.0001	-31370.062	-3746.851	1972.845	904.709	4786.429	4279.594	4171.366	313.189	3880.008	-2426.773	2917.636	1742.406	1614.995	-2782.584	2139.866	-8188.937	4873.081	1628.007	-4733.012	4311.99
Italian:WTCCCT475501	Italian	167059	1.0092	-27796.121	-2005.784	2050.917	-2507.589	6103.918	3492.007	3818.075	2477.313	4.237	-573.908	-2580.188	2799.828	-1266.477	-6447.619	1714.668	-11057.195	-3040.561	-2638.633	2561.395	3155.439
Italian:WTCCCT475502	Italian	168594	1	-29618	-3280.524	2423.23	-5348.251	6863.103	4575.089	5561.529	6265.403	39.18	-9.4	1782.67	1765.529	-915.943	-6079.395	415.103	1661.273	3032.636	3680.764	2685.532	1746.789
Italian:WTCCCT475507	Italian	168574	1.0001	-27709.234	-3541.354	2850.364	-2822.552	3828.547	2897.658	6606.288	3865.924	1192.021	-1970.513	1307.294	-1740.38	459.365	-2741.056	150.557	3603.079	-5563.601	-2087.526	6574.384	2052.894
Italian:WTCCCT475508	Italian	168576	1.0001	-28885.139	-3693.869	4073.789	-3940.529	5607.243	1696.654	5552.639	1318.795	2748.77	1537.073	55.786	2352.306	3943.993	-7137.569	789.774	-4269.675	3083.951	-1957.271	-1254.779	-1433.113
Italian:WTCCCT515678	Italian	168576	1.0001	-29339.001	-3246.712	453.724	-2287.74	4720.161	3097.519	3015.733	6349.95	-215.489	1568.3	2591.434	2244.387	-94.5	-2217.438	2972.557	-1022.334	-2090.775	3348.188	2497.254	-347.549
Italian:WTCCCT515679	Italian	168469	1.0008	-26515.503	-3189.236	-555.305	-2516.302	1824.104	3758.262	5316.859	-137.078	-831.512	-1677.425	-2174.419	2243.267	-535.128	-6395.987	-1348.743	396.643	2323.293	-3642.464	3263.236	-3843.507
Italian_Abruzzo:Alp090	Italian	168064	1.0032	-28800.545	-826.526	657.95	-5141.374	5741.795	1868.507	4378.585	1977.627	2696.601	-5239.824	-353.369	827.71	2431.714	692.855	672.189	140.725	-1132.087	7051.631	7926.192	-1021.209
Italian_Abruzzo:Alp140	Italian	167876	1.0043	-26556.418	-1178.505	1854.607	499.637	5518.8	1570.895	4296.929	-1668.472	1084.812	-371.059	-6315.788	4975.134	3262.644	-2560.721	1139.878	330.97	-782.371	4521.604	1521.393	-1751.412
Italian_Abruzzo:ALP161	Italian	167553	1.0062	-25891.268	-1443.617	1314.279	-4456.16	731.041	1377.487	4113.478	-20.688	-2246.773	2439.507	-2483.936	3316.725	-1068.802	-77.479	-4057.017	3419.824	349.12	-3302.475	1329.772	-607.853
Italian_Abruzzo:Alp162	Italian	168131	1.0028	-26587.19	-2449.345	2742.434	-1924.025	3233.507	44.093	5782.581	3112.613	-834.244	5680.36	-2337.322	1375.361	3032.786	388.328	-732.592	-4017.896	949.669	965.292	-2203.332	-3277.519
Italian_Abruzzo:ALP205	Italian	167891	1.0042	-30084.581	-4199.494	2000.648	-3473.787	5101.158	1207.96	4794.302	3420.212	1549.388	38.365	-2401.242	-4352.175	4341.127	-102.474	567.125	2420.05	524.423	5643.118	4482.275	-1100.48
Italian_Abruzzo:Alp380	Italian	167980	1.0037	-29527.955	-2182.109	1167.832	-5159.551	2288.608	2974.924	3208.804	450.291	-1838.016	-513.687	-1309.509	3507.367	-1749.908	1865.503	-1023.505	6594.359	2027.903	4437.913	2418.56	-1762.069
Italian_Abruzzo:Alp503	Italian	167798	1.0048	-28878.9	-2309.624	-188.823	-2196.504	3518.148	-864.173	2413.002	3663.095	240.405	-4667.133	-527.902	4324.492	1084.406	3887.635	3086.696	2728.869	-6529.237	4173.051	7786.129	3386.28
Italian_Abruzzo:Alp616	Italian	167546	1.0063	-28071.43	-1532.389	11.072	-2875.552	1716.301	952.095	5671.035	1620.508	3846.266	-26.641	3602.826	-2781.048	-3939.161	-5453.646	3706.604	-3181.074	8510.318	2028.708	-1782.862	-3136.326
Italian_Abruzzo:ItalyAbruzzo9	Italian	168578	1.0001	-28383.851	-3392.366	1553.056	-2931.642	3506.788	2373.034	3222.277	2898.398	2684.089	-3307.022	1596.824	-5221.35	2966.531	-1215.548	-1263.915	-4109.039	8251.071	1328.352	3004.616	5142.782
Italian_Abruzzo:ItalyAbruzzo13	Italian	168597	1	-25790.939	-1834.624	6.132	-4197.271	4316.692	3778.524	4597.226	1440.26	5011.246	-3678.998	2356.275	2313.764	2954.57	655.871	2142.047	2058.739	6517.521	2696.183	4372.276	-4844.18
Italian_Abruzzo:ItalyAbruzzo14	Italian	168594	1	-28050.934	-840.355	1091.814	-3476.363	2885.508	4795.614	5459.566	2880.322	-5597.21	-2273.691	-355.348	1008.862	-4570.477	2027.251	2732.498	2160.906	5076.005	4216.353	-1461.033	2844.675
Italian_Abruzzo:ItalyAbruzzo15	Italian	168489	1.0007	-25538.38	-2084.871	1127.259	-1496.186	3157.974	4139.793	5709.619	1691.625	-1745.053	-2421.092	3650.734	335.553	1753.49	-1591.779	3038.883	-1234.36	4731.901	-2369.625	1876.935	2459.209
Italian_Abruzzo:ItalyAbruzzo16	Italian	168571	1.0002	-25578.644	-2462.365	922.379	-1629.04	4154.44	2662.25	4062.115	3373.289	754.802	-867.591	2934.483	1854.324	-77.191	-1562.102	-1067.373	-441.533	1675.722	-179.957	-2871.755	514.413
Italian_Abruzzo:ItalyAbruzzo17	Italian	168598	1	-25287.061	-2346.292	1952.495	-4439.289	4666.53	-555.43	7095.157	-2221.192	-4355.015	113.228	1114.189	-3833.841	1527.373	-1014.322	-1658.797	990.844	5270.494	3295.724	-3946.119	-4498.317
Italian_Abruzzo:ItalyAbruzzo19	Italian	168595	1	-25992.598	-3413.469	1435.009	-2106.302	4675.567	3494.37	2435.104	3680.56	1102.645	-5081.721	-1669.038	1827.436	7876.168	-467.381	4643.578	-4279.449	4225.692	1442.115	-3191.453	2723.769
Italian_Abruzzo:ItalyAbruzzo20	Italian	168597	1	-24577.153	-1773.607	-842.949	1038.525	2584.709	3535.461	5810.464	2151.286	-838.333	31.789	-2601.916	-2538.467	-841.19	-5205.04	2166.408	1092.988	-506.328	-7334.494	-2866.056	4976.251
Italian_Abruzzo:ItalyAbruzzo21	Italian	168592	1	-26833.398	-2017.566	-372.833	-3883.949	5654.083	1515.471	1500.17	81.964	-1848.252	-378.267	-481.218	2657.966	2904.629	3263.195	-1384.68	1088.377	419.622	2215.993	3171.028	1631.346
Italian_Abruzzo:ItalyAbruzzo22	Italian	168593	1	-26499.615	-3073.253	736.596	-3268.063	3358.34	2644.923	2878.053	161.61	1489.201	-2092.914	-469.857	-4230.497	-6343.283	-2267.083	-3448.787	639.903	1551.728	-2494.735	4989.038	4002.635
Italian_Abruzzo:ItalyAbruzzo23	Italian	168598	1	-26711.154	-2454.4	611.069	-2070.982	2035.976	1918.174	3273.256	4019.849	2419.484	-1460.704	-1002.4	-1942.042	-845.216	-4070.101	-1552.414	1903.827	368	3959.427	598.933	3578.457
Italian_AostaValley:ALP225	Italian	168538	1.0004	-11050.441	4410.079	-1752.003	-3486.541	593.905	-847.98	2154.857	-1825.988	-3350.624	275.518	197.268	-1499.846	3382.46	1308.52	803.549	5961.408	-2145.501	3147.398	4224.029	-1409.461
Italian_AostaValley:ALP227	Italian	168300	1.0018	-8526.007	2694.847	-1194.908	-3201.703	2595.261	-119.153	967.41	740.352	-5394.318	-430.429	3333.65	-1688.693	3424.825	3645.367	-4774.108	2221.643	1641.735	3970.094	-1012.323	-1131.513
Italian_Apulia:ALP379	Italian	168143	1.0027	-28923.001	-3250.357	1656.232	-2730.94	6372.212	2530.218	7414.542	-816.132	-4466.217	-1323.814	1169.51	11.965	2078.614	2303.679	-5122.035	-4094.934	4237.734	6236.586	-4751.541	2394.983
Italian_Apulia:ALP583	Italian	168167	1.0026	-29481.957	-2952.398	516.277	-2670.134	5867.457	3675.585	4673.547	2297.107	-1006.754	-2550.613	2349.61	-495.06	-2386.943	2826.986	-951.486	565.257	627.929	-3095.553	-39.008	-2526.39
Italian_Apulia:cera1	Italian	168205	1.0023	-26334.571	-4587.425	1734.641	-3172.587	5888.634	2512.997	5935.563	810.36	1715.183	-2574.974	621.471	-1837.381	-666.162	-1237.296	2327.934	2630.987	4210.292	-1064.814	-2334.226	-4356.465
Italian_Apulia:cera2	Italian	168183	1.0025	-27353.364	-2111.974	890.391	-2671.338	4133.557	2175.28	4585.922	-711.051	-2298.494	-4175.146	1754.914	5294.435	-3201.752	-871.734	208.086	-4496.182	3086.104	-1026.94	4690.624	1407.19
Italian_Apulia:cera8	Italian	167908	1.0041	-27386.807	-2361.736	2322.302	-1960.899	4195.899	2099.181	5049.474	1812.102	-1379.49	-3104.343	-2520.576	1798.828	-2401.19	-72.243	869.438	3275.012	3116.15	4233.356	-314.889	1199.419
Italian_Apulia:cera9	Italian	168474	1.0007	-28531.544	-2417.636	-800.378	-4046.948	5879.811	2421.866	4829.301	285.272	-2663.781	218.008	-275.723	-584.47	1182.098	-3531.311	-2280.633	-2090.191	1150.48	-1420.031	7190.102	11550.247
Italian_Apulia:GS32	Italian	167525	1.0064	-29039.36	-4373.314	1370.913	-3562.724	7235.813	3104.52	4700.081	597.948	-309.828	-222.294	2764.478	2958.307	1412.016	2245.566	-1362.555	-590.528	-292.629	-1388.763	5246.975	3184.867
Italian_Apulia:GS34	Italian	168395	1.0012	-28321.41	-3379.963	-438.911	-3123.915	5843.235	3626.295	7250.701	1201.059	569.083	1695.022	1719.565	-58.934	-32.827	1882.009	-3547.833	-1501.236	6319.261	2417.633	-263.567	-1927.863
Italian_Apulia:GS47	Italian	168485	1.0007	-30116.139	-4236.992	-922.734	-2364.862	6189.007	2745.883	7400.517	595.166	-3648.305	1290.931	-715.59	-3690.625	-1426.959	-258.529	3436.264	432.129	2770.487	-2147.757	-2252.08	-2501.306
Italian_Apulia:Pu2	Italian	168374	1.0013	-27274.7	-4295.243	-1857.078	-982.914	4096.664	924.59	4763.506	799.708	3496.277	-2825.202	-421.457	3238.604	2192.896	-6886.434	-1340.413	1017.749	-712.95	-3639.965	-2181.8	2616.022
Italian_Apulia:Pu3	Italian	168527	1.0004	-31436.777	-3809.779	-389.998	-1439.655	4373.195	1506.079	10376.857	537.198	-2681.678	1062.062	3078.234	-100.479	1876.585	-311.445	-241.399	3025.007	-4365.1	2039.853	1524.137	4977.467
Italian_Apulia:Pu7	Italian	168536	1.0004	-31432.059	-3299.794	682.603	-2958.247	7344.484	1483.24	6323.171	1407.304	-2267.496	-4064.516	189.794	-2147.59	-1186.283	721.764	-5307.265	-3531.23	2700.335	-867.575	688.911	3491.746
Italian_Apulia:Pu8	Italian	167860	1.0044	-32997.137	-5919.837	-450.323	-3365.93	3766.314	3276.701	3127.885	5490.708	4821.094	-1540.066	-1520.835	-134.393	-4978.402	301.754	3803.175	-6967.821	-3970.3	-4003.682	-465.084	7537.832
Italian_Apulia:Pu45	Italian	168547	1.0003	-28126.186	-2534.759	-777.257	-3332.516	5960.789	732.448	4986.425	3292.792	-8.641	-1305.75	741.882	4260.03	2809.736	-1386.838	-722.572	-3165.779	-25.37	-2311.982	-6679.64	-558.326
Italian_Basilicata:PG16	Italian	168352	1.0015	-30773.42	-4255.212	940.278	-3926	2553.462	2305.427	5900.438	887.8	558.55	-3074.442	3640.999	258.592	-49.99	-442.538	2384.443	-989.599	-755.765	-1618.55	6296.42	3120.88
Italian_Basilicata:PG17	Italian	168336	1.0016	-28749.807	207.822	-514.655	-1520.553	3373.882	2281.358	1889.258	4381.047	-355.381	-3612.13	-521.578	-4245.507	2280.146	-2029.907	965.658	-4477.269	-1510.952	884.515	1156.529	3560.564
Italian_Basilicata:PG18	Italian	168434	1.001	-28277.312	-5499.556	2922.176	-4206.724	1068.919	2609.112	6757.755	-791.442	-2206.545	-1095.189	2524.17	-475.07	2632.04	-3733.341	-1645.806	6853.203	3075.718	1639.574	-3584.804	1282.644
Italian_Basilicata:PG19	Italian	168500	1.0006	-29075.8	-2112.066	-243.73	-2950.604	4612.681	415.36	3770.22	2069.206	3902.304	1245.384	-1402.178	1470.906	-2263.288	-2206.219	-5250.273	3156.435	6393.918	846.226	-8029.717	3830.996
Italian_Basilicata:PG20	Italian	168399	1.0012	-30253.928	-3500.524	-28.995	-3480.864	5704.026	3328.995	7362.052	1344.046	1741.185	695.148	-342.571	354.319	1030.842	-53.186	-4436.266	817.762	3388.192	-1283.251	-859.198	-1150.381
Italian_Basilicata:PG21	Italian	168447	1.0009	-26258.057	-5558.411	1432.757	-4436.912	4220.074	4325.064	4055.401	1900.918	1549.857	-1056.319	-539.935	-954.36	-4892.784	-3478.853	5464.296	3229.361	4714.088	5206.721	-3393.587	-4058.065
Italian_Basilicata:PG22	Italian	168499	1.0006	-29504.308	-2574.544	-52.38	699.387	2008.246	2964.471	7240.968	684.272	-2551.904	-461.167	4822.728	-6258.319	864.13	1305.364	-3192.552	-737.324	-2680.619	-493.163	85.748	-7300.5
Italian_Basilicata:PG24	Italian	168504	1.0006	-28551.636	-4099.896	1513.609	-3275.012	4043.511	1206.41	3728.187	2320.41	1344.413	-328.508	-2331.101	4072.849	1390.724	-521.167	2134.854	-3959.241	5994.852	-4330.561	-1157.123	2344.35
Italian_Basilicata:PG25	Italian	167953	1.0038	-29988.714	-5511.754	1689.282	-3668.814	3043.526	2551.579	2912.3	2071.188	1946.683	-1177.645	-858.67	4050.521	460.233	-4313.196	-121.022	8360.912	1722.039	-502.709	-11744.837	-3220.83
