,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN177,2.698806988455329e-218,1.747498349509679e-225,,5.0965804564425315e-112,0.0,2.0417922994885934e-83,3.6651629553290677e-103,,0.0,,4.4343884851805845e-102,0.00010249213722093761,8.063324859038181e-91,1.3224219261769016e-49,,1.0638834565917121e-98,2.1644187159411045e-72,4.8124966781315914e-26,0.0,2.1780633396394293e-23,1.3800603842399065e-05,0.0,0.0006233303909439599,0.02473662369702598,1.005793034320164e-37,2.4245500539361893e-26,0.0029536992393472687,2.9138951961716796e-271,1.490648192906987e-118,0.0006327640804713021,8.047004323440689e-77,6.3492847990239396e-24,4.345284113571877e-08,,3.7968887106207387e-06,7.238745171189e-15,,1.3061313813814106e-172,0.0,1.7490988690852025e-121,0.0,0.0,0.0,0.0,7.924002819882949e-36,1.5396817328693664e-206,0.0,1.13231876416791e-309,2.504892810113281e-117,0.0,0.000689948687451586,0.010404990552115493,1.4760602630266249e-06,4.2184947925780155e-20,0.0,1.4998375926078796e-67,3.422093569568009e-79,7.368141143847413e-204,0.0,,3.9300433042913686e-288,2.181893673360021e-05,4.12728025511875e-136,8.387780247015662e-82,7.884849002641097e-35,4.786783419248718e-36,1.816578730867837e-08,,2.246176206874494e-107,1.5049398844529577e-69,0.0,0.003734334809890213
LUN178,6.906398334405076e-150,4.276294516822109e-231,0.0,1.4111590148627217e-95,0.0,1.6992116844369705e-58,7.5980704119561815e-143,,0.0,0.0,4.594661365592735e-72,7.277358290539716e-10,1.7765226292327874e-39,9.20952927292596e-41,,2.8723621086031675e-113,1.0732732535318693e-149,1.5461109287030265e-17,0.0,1.5823494566118351e-13,0.014003003055237804,0.0,7.826664924866842e-08,4.078593811303016e-11,5.821719765729204e-25,4.4806578092162e-10,3.8977500956121304e-09,0.0,8.045800766345229e-91,0.4337208149249434,1.7375238369100186e-48,6.558257489032562e-08,1.292900568756992e-10,,1.6632699595394908e-17,2.5788180272142165e-16,,1.8458769347177555e-124,0.0,2.298543482649155e-137,0.0,0.0,0.0,0.0,2.5607703281324666e-27,1.524609663624513e-153,0.0,1.5562612234166363e-74,1.2564413039705327e-133,0.0,5.075641831989143e-12,1.3550804569339726e-05,1.9210879006571825e-29,1.0497587251346014e-09,0.0,1.826541854458573e-42,2.3643531250541286e-55,1.0278875896387593e-137,0.0,,0.0,1.1307427287021398e-16,3.0883775815893362e-86,1.8045502897524876e-47,4.840586499917245e-25,2.9318422061593546e-49,0.0028677300639033355,,4.398317850448318e-74,3.0487714888999763e-52,0.0,3.589190729650466e-09
LUN179,4.8563029236833355e-195,0.0,0.0,1.0493337613158593e-149,0.0,1.247078015254218e-117,2.0701303571159256e-186,,0.0,0.0,1.143763193922393e-115,2.0923297773068298e-14,2.1589773215353003e-67,2.9231642110356554e-80,,7.424940522875376e-164,6.43361454546024e-171,9.051288417821677e-39,0.0,1.0953077127064445e-43,0.035362006357240024,0.0,1.1870152163945276e-07,1.7197779387577442e-14,6.0650388174173834e-30,4.1951987032486365e-07,7.557696256011148e-13,5.721882168616364e-258,2.2341369409273944e-129,6.109925295770276e-05,1.4641770145394411e-83,1.5933185062544372e-21,2.6736671481190666e-12,,4.241125817829724e-25,1.1636219891470448e-34,,6.725134562941538e-131,0.0,1.0854771209289287e-165,0.0,0.0,0.0,0.0,8.017003097655401e-54,9.43857064483099e-220,0.0,3.5899951264116533e-127,3.6287614533660735e-221,0.0,5.741579948634037e-18,0.014676529988976918,2.1325275308136157e-58,4.428887554657719e-24,0.0,6.022448189167655e-84,7.705215397548534e-83,8.932998187434505e-137,0.0,,0.0,9.405622611956104e-25,6.045862448960406e-163,5.9651337499942325e-71,1.8877977974826729e-125,7.383533554348128e-77,0.5274903910543179,,2.088002992669222e-120,3.2423148610091085e-98,0.0,2.466725022174268e-10
LUN180,6.066359186398187e-247,3.1456684068652837e-198,,2.2436661529204955e-121,0.0,2.8264271048294763e-91,7.074572213287425e-117,,0.0,,9.172068554671753e-116,3.182907059461761e-12,4.774011302788943e-123,1.486490820203448e-66,,1.7339333889633483e-100,1.1626880350234258e-96,5.402449430147314e-40,0.0,3.66727577742262e-31,1.1465668181441326e-09,0.0,3.2934725137899064e-10,0.0011673984275144562,2.0603224085703406e-45,8.401564007819533e-28,0.001116511570528269,0.0,1.0351249182319779e-133,7.765905915336653e-10,8.639385211189956e-90,4.8335296499060494e-30,2.2958362154880906e-05,,1.5903371510227834e-05,2.753605360224194e-20,,3.744111376387441e-192,0.0,2.6214366721273467e-130,0.0,0.0,0.0,0.0,1.4849005075076561e-43,0.0,0.0,0.0,1.751915971979702e-129,0.0,0.001169681977085518,0.013430526110244152,0.0027155942153147066,1.592167565431154e-27,0.0,8.187723610146911e-110,4.406708463538448e-87,3.997665554062292e-220,0.0,,0.0,3.1871373001887437e-06,5.32824056429216e-141,2.0586391576637848e-107,2.0760172374835588e-55,4.1778020498242774e-45,5.2806907401632e-11,,1.583164847236331e-138,7.931311776310814e-78,0.0,0.0023211923501771413
LUN181,7.625982110146132e-256,0.0,,1.0323383438128752e-162,0.0,1.5085428776909399e-120,7.244107932178497e-144,,0.0,0.0,3.1045691115223347e-132,1.6106605854767685e-08,1.7471752567048927e-84,8.293148365380254e-80,,6.230725104584108e-146,3.911311377318615e-130,1.1116924414841611e-36,0.0,3.3815301858829655e-42,0.17044245759467916,0.0,9.069583053870706e-05,2.4030263003228716e-07,1.6010022247451708e-34,7.999283421780131e-13,3.7140525412538535e-08,0.0,2.1126311512542909e-153,0.0008589056087434378,1.0248303260418577e-95,7.626611709749981e-21,0.0006580914900043607,,3.1491128618486867e-15,4.6091907733271525e-23,,1.3870786625902846e-190,0.0,1.5970973315790998e-170,0.0,0.0,0.0,0.0,1.0429795417529097e-53,6.804519120133978e-286,0.0,2.7468306978471295e-167,1.4146056727771444e-211,0.0,1.668822013856797e-10,0.3301852631216981,3.5922176455204004e-22,2.1041865481684093e-26,0.0,8.523105270442518e-92,7.012529528961198e-101,1.1643523230022916e-160,0.0,,0.0,3.4789974181779624e-15,8.292433526663748e-214,1.6172163258331677e-123,4.4375665320262855e-66,6.773944587269087e-56,0.11874719835855711,,3.8503097564945104e-149,7.652857787674095e-113,0.0,1.2660142504804668e-06
LUN182,7.604590483615884e-169,5.183359427547644e-171,0.0,9.444973374329512e-90,0.0,1.8750681792656924e-70,8.265582443669792e-112,,0.0,0.0,2.589038284936052e-110,2.386065515043183e-07,3.35815705386968e-51,6.051082548105997e-34,,4.250401263014225e-102,1.1674299244719219e-101,8.58173226780885e-18,0.0,8.906954155988202e-10,1.0134859903664302e-09,0.0,7.4858654647983e-08,8.163125311642953e-07,1.3548944440889992e-41,5.632172141954946e-29,0.0001592509323312125,0.0,5.420795953260773e-119,0.008201111536398993,3.607669225248015e-44,1.0397600985820273e-13,1.585426404270079e-18,,7.864540780369709e-10,3.809142222966952e-09,,1.5926254001101313e-145,0.0,2.7228320532805482e-129,0.0,0.0,0.0,0.0,1.4944968278703713e-28,3.644743868746774e-138,0.0,5.688269311131998e-69,1.6444385819590214e-96,0.0,9.30363795278936e-06,3.023591774348375e-08,1.5332788946518598e-13,9.090772386751981e-12,0.0,7.13660259952659e-32,5.480853551443522e-58,1.6590891905040792e-176,0.0,,7.755478183976534e-287,1.3037318757528135e-12,2.3922224740768205e-67,4.7247442028817895e-94,3.673449056609535e-14,4.926659687542031e-28,4.972464221797235e-14,,1.1822307272381684e-71,1.2752415559104555e-31,4.41297056951449e-264,1.5537445346688357e-05
LUN183,1.787239852871992e-215,4.220115050175371e-291,,4.164941365333494e-132,0.0,9.442544902962046e-90,2.994273828988192e-116,,0.0,0.0,5.995773576473328e-131,0.00443893466871295,3.917219629953949e-82,7.433969752045184e-54,,3.449791504672166e-115,2.000857204764693e-80,1.2816336383964994e-26,0.0,2.128825271178257e-25,0.043626879308108706,0.0,0.09279310532180704,0.10162404126541999,1.9556655860789324e-36,7.15723105406292e-20,0.005800279495762053,0.0,1.0417582655943267e-135,0.18014203225603842,1.613180595000866e-78,5.350866676128258e-20,5.6545037935317304e-05,,1.69510834463582e-06,1.1592312623019181e-13,,4.304426862841632e-173,0.0,1.9901425468716916e-136,0.0,0.0,0.0,0.0,4.1149141219270574e-39,4.627290694765829e-205,0.0,3.728457237441668e-157,2.8271070968703e-149,0.0,0.00236753172831247,0.06304751678788877,2.452125644139469e-07,4.914296384663488e-18,0.0,4.4370288874279295e-58,8.202500687850733e-84,6.9081651373909e-159,0.0,,1.1240065278339489e-275,0.0028859487447758054,2.242686672294593e-131,5.001543889500395e-78,1.7357974845637678e-34,3.043092567821315e-38,0.00011318460794939763,,1.405268316870281e-110,1.1458867043233167e-73,0.0,0.040946272256692236
LUN184,7.017603808117846e-246,0.0,,6.443219786940827e-148,0.0,4.812278931018054e-103,5.907406098614379e-109,,0.0,0.0,6.116457242275658e-136,0.0235627277325871,3.687560011631828e-86,1.5415813775075146e-55,,8.311168516330886e-146,2.8588674349041345e-88,1.7320432394417095e-28,0.0,5.448734638749516e-26,0.016230783496964215,0.0,0.1734126609341819,0.19228063366886225,7.023013692335207e-43,2.336725478958319e-21,0.004306948710141367,0.0,5.473701691579815e-151,0.17056354766388088,2.7771224390999558e-73,3.336727494407289e-21,2.476512071323392e-07,,4.321772777396463e-07,9.486252500171967e-11,,5.166574180349531e-206,0.0,1.7703889459046978e-158,0.0,0.0,0.0,0.0,2.377653861484325e-43,3.151831316014027e-202,0.0,1.7620306647300147e-125,7.293402144404434e-181,0.0,0.004986574714517766,0.011047373611596788,4.2445032608677596e-10,4.465673041894985e-18,0.0,2.0672737269699243e-49,2.0704087415699496e-94,2.0851101378374643e-189,0.0,,1.8933928101782998e-248,0.004398724605772539,3.7896441767562384e-146,1.487039455706125e-130,5.572230900480665e-30,1.25320002340516e-32,6.121184816141063e-05,,1.4273723810980136e-118,1.0151973034664233e-76,0.0,0.06286698190214393
LUN185,1.131656723519249e-222,0.0,,8.536210325795264e-150,0.0,8.804625523882221e-107,6.177003224492123e-141,,0.0,0.0,1.150922517784649e-131,0.00015977511918743848,1.7670964473694774e-91,1.3331421165798095e-65,,2.2698624969483014e-163,1.810928131212649e-91,7.23084619951629e-37,0.0,4.728336729220809e-37,0.4745337027717006,0.0,0.045755340214138546,0.0002646548234297272,2.0409830134502332e-38,3.15834663579825e-15,4.19000506360075e-06,2.1257396940210738e-197,4.617209703091734e-137,0.04011535590101646,3.3355848632605224e-82,4.383555451528675e-11,2.7318202015133614e-06,,8.995604480476581e-12,1.0463327430753741e-23,,1.7743824948711166e-164,0.0,3.6884627545954603e-150,0.0,0.0,0.0,0.0,1.721614739222595e-45,1.7683686452526158e-237,0.0,5.165001393779791e-126,1.6177106857203572e-178,0.0,4.733277881503001e-07,0.1770190923526356,3.0476217891665346e-27,2.4161051451487224e-19,0.0,7.777046868922762e-75,3.698771235254474e-93,7.644519286033756e-239,0.0,,1.1182605850100287e-278,1.0800474164779025e-09,3.9820530890506556e-136,1.3755528847890313e-74,1.092610360968023e-98,5.015018280564166e-51,0.06980785353108988,,1.142326864007703e-131,1.6459638263877593e-86,0.0,0.0008622049904697552
LUN186,6.3350082597455644e-254,0.0,0.0,1.0705842082018781e-223,0.0,3.4336057587680475e-220,1.6163963389671694e-246,,0.0,0.0,2.922072866758742e-223,3.362858805216431e-23,1.5153353923496046e-128,5.239935532898507e-127,,2.2563483699224114e-205,1.1330044345884552e-175,1.0234688413180083e-69,0.0,5.1182177176907244e-85,9.429147503008753e-08,0.0,6.896990450711779e-09,5.508161697685542e-26,9.021460796810198e-45,8.463327819621993e-14,1.3325161342691873e-17,1.0873133304844941e-297,1.7049060898189592e-194,2.7266999988703577e-08,3.153386722212503e-137,3.091005299032992e-42,3.986669756357826e-20,,8.119157135244923e-41,1.2794747982594585e-54,,3.5168376389196425e-162,0.0,1.3657078740076345e-195,0.0,0.0,0.0,0.0,1.2700671126059141e-89,0.0,0.0,1.0874653863609928e-187,0.0,0.0,5.219056642392792e-35,5.519908114561018e-06,7.321760728386847e-80,4.673132153169247e-44,0.0,2.2260505799132053e-150,2.5427248207957296e-122,4.8370930270981443e-132,0.0,,0.0,7.152285686003635e-56,7.014672532177613e-204,5.882734093668562e-82,1.6497511746239373e-243,1.456449779472164e-107,2.443437447981425e-05,,2.6113379632840903e-193,1.8479772917063905e-152,0.0,4.037255158609491e-19
LUN187,6.832096649580481e-102,2.3229281447041133e-215,0.0,3.3669876056220014e-78,0.0,1.8693281294755292e-60,6.54629020973509e-220,,0.0,,1.2516711544853147e-58,1.9429390559879075e-29,5.316825197422448e-34,8.799627066767372e-56,,3.038941893936016e-87,2.184562750734951e-228,7.230388484028733e-18,0.0,1.9089183692254037e-18,2.0978319890455994e-09,0.0,1.806303890766419e-23,7.82129710465891e-34,6.3255335563427e-13,5.7948496334918194e-06,9.9485691109161e-24,0.0,2.1160688963910046e-67,0.003616191654640844,2.4178576513851433e-56,7.757267686804548e-15,2.7893602733927685e-19,,1.1088800318188881e-39,9.565247375778313e-34,,2.893376529145065e-79,0.0,1.8591572939267682e-136,0.0,0.0,0.0,0.0,1.1808351902366391e-26,7.242917110972493e-141,0.0,1.6843651569637185e-94,5.3990106361838765e-142,0.0,1.3011821073486865e-34,3.7591440730565905e-12,6.872305086532461e-60,2.3482491709119593e-13,0.0,2.2595286407465835e-60,1.0814912325932753e-39,3.808852765856908e-65,0.0,,0.0,5.5774921908375874e-43,9.921331962014521e-102,1.7056639800054773e-22,4.61580237030125e-39,2.0946487711104414e-88,0.00010777216774017059,,2.2091871394904e-61,2.942049945629076e-58,2.7135277949928764e-232,7.999629421325117e-29
LUN189,1.1970984274170126e-214,1.3551522359003545e-218,,2.4277328602630904e-109,0.0,1.7861614219075683e-95,3.5801914192695974e-98,,0.0,0.0,7.848946329492068e-114,0.10325928131709665,1.4747629116515346e-60,5.563676886126254e-44,,3.1114372010184975e-120,1.6422991712026198e-83,2.619123509977326e-20,0.0,4.523380458743003e-16,2.2888774447172736e-06,0.0,0.07639464448219976,0.13405146460882061,4.591559148963484e-44,9.744405140929352e-30,0.2521517498814171,0.0,9.770392432744708e-132,0.1295354376089944,3.167520347560017e-54,1.2039753948446902e-12,4.104139479996329e-13,,2.5797862984154674e-05,2.1625052512634406e-07,,1.4471790456533607e-170,0.0,1.1514484942277888e-142,0.0,0.0,0.0,0.0,1.9160117234711215e-32,9.557466843408442e-157,0.0,3.1873344376344184e-122,1.653260228396696e-122,0.0,0.005636406874781305,0.0002141793188079401,1.6541793921764147e-09,2.0492918528797753e-14,0.0,1.3825012405000342e-40,2.389068445108531e-76,3.037474238674882e-232,0.0,,3.3877618800354965e-240,0.00020758604227167832,2.9443364975382936e-109,9.783428427556485e-127,2.0453884112756152e-19,6.4203584401653874e-24,1.4029717364848942e-10,,1.6403672421998617e-95,6.049422971955102e-48,0.0,0.04369543709681313
LUN190,6.070714917833992e-160,2.876370228638874e-263,0.0,1.5409464268357685e-106,0.0,9.742212600089616e-78,1.106284345970942e-147,,0.0,0.0,3.011027752959525e-86,1.4384722371898566e-08,1.582248327146365e-45,1.257861212137291e-53,,8.827958970497128e-107,6.116373748689992e-135,1.1724732216074104e-20,0.0,4.916995139269649e-23,0.11770491657632136,0.0,1.2564531650185089e-05,2.2743730530020167e-09,1.6007372079685761e-22,3.4968095588283757e-09,1.8890275201410053e-08,5.353262267840301e-246,2.771058766753999e-100,0.032681271367192136,1.1761829952811488e-64,1.6076058791079816e-12,1.1149757156266936e-07,,3.168893497605009e-16,1.7323535203336116e-21,,1.74068471869494e-116,0.0,1.89276290617886e-134,0.0,0.0,0.0,0.0,5.595564147725266e-33,6.598364888227987e-159,0.0,4.925921623321389e-84,1.4008588036927756e-138,0.0,2.9594737475415746e-12,0.03528431045541505,1.2158399602920676e-31,3.585358488479137e-15,0.0,3.089046696953292e-60,1.5039155810318493e-62,1.8043512351821394e-130,0.0,,3.627609760222468e-304,2.984820920990916e-15,7.746539763654602e-140,1.9588355621313117e-53,7.477880928721704e-55,2.900381444470166e-55,0.213271083150133,,3.968935650727638e-87,2.0249189969840684e-69,0.0,3.3660620723410074e-08
LUN191,1.541467952565687e-231,0.0,,2.933471599965643e-201,0.0,2.65317631646386e-196,3.38210624218116e-235,,0.0,0.0,6.831614034012384e-165,1.7269103646414393e-23,1.4846268143019535e-102,8.330277257598001e-119,,9.360220969542672e-192,5.717691177445055e-181,6.180770816414045e-59,0.0,1.1706738783170336e-76,1.256550563782195e-06,0.0,8.933947415362533e-12,1.9213693538199822e-24,9.680485365260219e-36,1.418399342227396e-10,2.1335133035704855e-20,4.898059154685049e-271,6.499205668091782e-172,2.1276717733046935e-10,4.5870175815700766e-128,1.9681776619482442e-39,9.220703507713537e-20,,2.3866225796133375e-37,3.1442522669426075e-55,,2.2012973884779516e-146,0.0,6.852428740175243e-183,0.0,0.0,0.0,0.0,6.088006267671485e-82,7.656331006930875e-305,0.0,3.7332086006726625e-158,2.3831488602941696e-307,0.0,1.2338375710866583e-30,0.000666190494613582,2.1337231022186045e-77,3.82380331809802e-43,0.0,2.1976335256516606e-131,4.4541025612948184e-110,1.8640768180019413e-115,0.0,,0.0,2.1476846403154873e-47,1.3805218188212504e-258,6.247635143878189e-101,2.931338644913097e-218,1.4365270721427646e-107,0.0021108627543797325,,8.688259651395688e-167,1.5402004693812274e-153,0.0,2.1803830928434514e-17
LUN192,1.048627050339253e-169,7.346628668520636e-281,0.0,9.345043050378666e-121,0.0,2.594658685798725e-83,2.8599765823060357e-172,,0.0,0.0,1.4466202647806673e-92,4.1472799800644455e-14,5.441076732679096e-57,3.2700216485713688e-62,,7.540444797908685e-144,6.731999309703716e-165,2.1921990718503907e-31,0.0,4.0176537696564175e-28,0.028642820281431322,0.0,4.040590340070497e-09,1.8386806136408507e-14,2.280049123470227e-28,2.8458292617329784e-06,4.7228248342750524e-12,1.2640886388751844e-280,6.321626695431656e-104,0.0024772284963624357,2.479656660322334e-66,4.578070679260077e-11,8.68698062250722e-09,,1.307526632555272e-23,2.4672632256683266e-27,,1.6250223688872236e-125,0.0,1.7126759637646655e-148,0.0,0.0,0.0,0.0,6.976909389460703e-40,8.0433619685432995e-227,0.0,3.059607786642941e-102,1.1164299415840298e-170,0.0,3.6549968784646466e-17,0.0010480890063287026,2.535022594469775e-48,1.269546361977809e-16,0.0,1.3785990274020236e-73,1.138916643348757e-67,5.570881078987913e-150,0.0,,0.0,3.835304118564937e-23,1.5209238800237493e-105,3.7685886469022236e-44,5.2862518150216164e-76,4.5361371358665155e-68,0.21396716751593442,,1.2450977886312703e-102,3.8012271245197984e-76,0.0,1.259203853768526e-10
LUN193,3.3614665856024716e-219,0.0,,1.1211144339289001e-178,0.0,8.775002633970811e-143,8.526906846077437e-181,,0.0,0.0,2.530995967071861e-232,1.4576922905893641e-09,1.2707651802523451e-117,1.5669468561444156e-87,,2.4285143579343572e-143,8.14021590366537e-105,1.2634967327981845e-48,0.0,1.1104881712039483e-53,0.015821544204131014,0.0,0.028496105953083252,3.023158337048441e-09,1.3634878052536425e-37,4.86997217029011e-14,2.5794952315202703e-07,2.108827395681015e-309,1.599021030197936e-173,0.009512865580155851,2.92031284188751e-112,9.786096301212238e-26,2.900554619301608e-05,,8.926887470281589e-18,1.8283122680372778e-29,,1.9957165160318066e-152,0.0,7.134540831584054e-159,0.0,0.0,0.0,0.0,9.649560508210162e-60,0.0,0.0,2.340169760677387e-142,4.370107963472398e-214,0.0,3.020840790732625e-14,0.001876468317085356,1.6545089496134123e-27,1.551460585792392e-27,0.0,8.876017083863486e-110,5.223416439398504e-102,2.5086645231618096e-131,0.0,,0.0,7.389611056941717e-21,2.476947872088365e-136,7.29763659233163e-50,4.1553737001566164e-126,1.9684687875597576e-68,0.002261063779775544,,1.2500718856538867e-153,7.309621568765826e-105,0.0,1.6013319796468374e-08
LUN194,2.7640083496551397e-175,1.8657440666099834e-287,0.0,1.0560020912015552e-117,0.0,1.1771163432173628e-76,6.37852527017105e-148,,0.0,0.0,8.912398272001359e-76,7.463543086543234e-12,4.0158179260412676e-60,2.8571122427698056e-56,,3.5170610690711554e-135,1.423065864042808e-138,1.9015647170443755e-27,0.0,8.11524092334228e-25,0.06050360869941813,0.0,2.0460642073828754e-08,1.636928841684403e-11,4.0237164842947496e-27,9.057101408126387e-08,2.1369602367376982e-11,8.745744082007681e-282,1.3364494930386245e-97,0.0010485566442010534,6.03391718924065e-69,1.0679883183693548e-13,1.8661093420497716e-07,,3.111846346721398e-19,1.9854059274814032e-24,,4.444855471692843e-147,0.0,6.749370484531862e-137,0.0,0.0,0.0,0.0,2.068612334477575e-37,3.621571903426057e-207,0.0,1.9028897889943962e-94,2.3824733025304774e-175,0.0,8.614979762346309e-14,0.014491266999042086,1.6925595181562637e-33,8.278798150149419e-18,0.0,2.5928391900194426e-63,1.1608484229752985e-70,1.1532852679463091e-144,0.0,,0.0,7.879290755635503e-20,4.715919595877423e-139,1.0118903373531938e-60,3.659810185574353e-48,1.8157437421025283e-60,0.31450130280415317,,1.2995531381112875e-96,2.4011843774983408e-85,0.0,6.825109654322002e-10
LUN195,1.4629587965355247e-199,1.2624721810443726e-237,,8.006738040720243e-124,0.0,1.15541306477185e-87,2.6735187127392942e-137,,0.0,0.0,4.959823763500066e-152,1.4764043863949925e-07,1.5905220976452402e-82,3.9734759471722615e-62,,2.201328197899457e-105,9.468138566826523e-107,5.141265067695142e-31,0.0,6.05015426183244e-27,0.0009464086834768532,0.0,0.00014264790230745556,0.0006730052242196733,1.537692135308681e-36,3.616028918465111e-18,0.010749810804542966,0.0,3.2604791727364395e-141,0.004451330601022061,3.541038297296351e-77,7.735861092807818e-16,0.00029555266897676296,,4.9390667634341484e-08,2.2327519756071696e-15,,1.4369914694537728e-148,0.0,2.88332396955586e-140,0.0,0.0,0.0,0.0,1.8038721819542406e-39,2.3608585416939333e-250,0.0,1.3193207585924037e-132,1.504873336672289e-134,0.0,9.262591212989245e-05,0.012002330281825782,6.67073835433024e-09,7.293826346612898e-19,0.0,2.5735671428564933e-80,5.080168116925184e-77,1.2146025177607879e-148,0.0,,0.0,5.714896374031204e-06,2.7161042704327013e-108,2.860659370627082e-71,1.9517458436015653e-44,9.80789125592999e-45,3.530663552924097e-06,,2.387424664640826e-117,9.282280168283551e-65,0.0,0.0028965189358525155
